"status","spc_latin","spc_common","boroname","latitude","longitude"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70541286","-74.01664315"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79133098","-73.95193022"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78731759","-73.9719324"
"Alive","Quercus robur","English oak","Manhattan","40.71396423","-74.01371107"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81472348","-73.94209978"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78106013","-73.95906884"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76308228","-73.97621135"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81475319","-73.9421698"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.72749453","-73.97572731"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77976477","-73.94457438"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78297511","-73.97567451"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78945121","-73.97946064"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.75922525","-73.9628803"
"Alive","Quercus palustris","pin oak","Manhattan","40.7828307","-73.97533228"
"Alive","Quercus palustris","pin oak","Manhattan","40.82094271","-73.95441683"
"Alive","Quercus palustris","pin oak","Manhattan","40.8211405","-73.95426804"
"Alive","Quercus palustris","pin oak","Manhattan","40.75521002","-74.00619698"
"Alive","Quercus palustris","pin oak","Manhattan","40.82285627","-73.94001951"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.74917545","-74.0081782"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.749121","-74.00814341"
"Alive","Crataegus","hawthorn","Manhattan","40.74993712","-73.97926401"
"Alive","Quercus palustris","pin oak","Manhattan","40.82100801","-73.95436772"
"Alive","Quercus palustris","pin oak","Manhattan","40.78673096","-73.95324645"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.74872769","-74.00796626"
"Alive","Acer rubrum","red maple","Manhattan","40.8283414","-73.94504094"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.74881721","-74.00800089"
"Alive","Quercus palustris","pin oak","Manhattan","40.82121009","-73.9542157"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.73583737","-73.99779172"
"Alive","Quercus palustris","pin oak","Manhattan","40.78875319","-73.97170345"
"Alive","Juniperus virginiana","eastern redcedar","Manhattan","40.80557227","-73.94478886"
"Alive","Prunus","cherry","Manhattan","40.74824563","-73.98049524"
"Alive","Magnolia grandiflora","southern magnolia","Manhattan","40.76006938","-73.96906329"
"Alive","Quercus bicolor","swamp white oak","Manhattan","40.72751564","-74.01084743"
"Alive","Quercus palustris","pin oak","Manhattan","40.75534675","-74.00609848"
"Alive","Quercus bicolor","swamp white oak","Manhattan","40.72785813","-74.01081868"
"Alive","Prunus","cherry","Manhattan","40.74928994","-73.97973473"
"Alive","Quercus bicolor","swamp white oak","Manhattan","40.72864786","-74.01074669"
"Alive","Quercus bicolor","swamp white oak","Manhattan","40.77045532","-73.99430795"
"Alive","Quercus coccinea","scarlet oak","Manhattan","40.82274443","-73.93975493"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81494456","-73.94262085"
"Alive","Quercus velutina","black oak","Manhattan","40.71479978","-74.01349226"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81799856","-73.94531224"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78841976","-73.95275711"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.73568984","-73.99790249"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78663446","-73.95301625"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7813841","-73.95983705"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70534813","-74.01666842"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79153687","-73.95242583"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81451525","-73.941609"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7830705","-73.97590056"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7878958","-73.97330513"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78887146","-73.97205566"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7799026","-73.94490159"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77987838","-73.9448441"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78957748","-73.97975832"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81551488","-73.95391152"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78145281","-73.95999998"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70570807","-74.0165279"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70521552","-74.01672019"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82492084","-73.94052238"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82315712","-73.93855458"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78766617","-73.97275995"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81446064","-73.94148031"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81547502","-73.95381668"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82306538","-73.93833689"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.8155991","-73.95411195"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.81564532","-73.95422197"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.70665243","-74.01380206"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79149027","-73.95231366"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76457078","-73.99139446"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.80158698","-73.94564869"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77424702","-73.94711082"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70583604","-74.01458244"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76448692","-73.99119474"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81886607","-73.94634446"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81855624","-73.95234127"
"Alive","Fraxinus","ash","Manhattan","40.76021978","-73.96551267"
"Alive","Tilia americana","American linden","Manhattan","40.77407658","-73.94670754"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76413395","-73.99035418"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7798132","-73.94468935"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82322129","-73.93870688"
"Alive","Tilia americana","American linden","Manhattan","40.78705465","-73.95401864"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78691388","-73.95368282"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76462439","-73.99152212"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82310972","-73.9384421"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70593472","-74.01454035"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70603602","-74.01449715"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77452657","-73.94777224"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76363606","-73.98916856"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78113736","-73.95925197"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81555473","-73.95400636"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70564966","-74.01655071"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70515133","-74.01674525"
"Alive","Quercus phellos","willow oak","Manhattan","40.77439293","-73.94745604"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.72745137","-73.9756251"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81811792","-73.94522455"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.8209164","-73.95791205"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76028603","-73.96566991"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78119062","-73.95937827"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76404743","-73.99014815"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7866448","-73.97873972"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78773322","-73.97291915"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.80171901","-73.94555238"
"Alive","Quercus phellos","willow oak","Manhattan","40.78780719","-73.97309477"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7894052","-73.97539008"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78077094","-73.97862894"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.72735574","-73.9753986"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7272372","-73.97511783"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78101885","-73.95897096"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70562718","-74.0146715"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76387863","-73.9897462"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.82556589","-73.94818268"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77429104","-73.94721496"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81793721","-73.94535731"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70528446","-74.01669328"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82328866","-73.93886675"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70557125","-74.01658132"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70572273","-74.01463076"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77399682","-73.94651884"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70537028","-74.01478106"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.74993399","-74.00835095"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.71882434","-74.0124674"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78132764","-73.95970317"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70550126","-74.01660864"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.70549038","-74.01472984"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.70638147","-74.01419998"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76382449","-73.98961727"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72714663","-73.97490331"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.80163499","-73.94561367"
"Alive","Ulmus parvifolia","Chinese elm","Manhattan","40.8045974","-73.94550154"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.77628144","-73.95022529"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.75659411","-74.00526757"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.75461674","-74.00668426"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.82550645","-73.94804181"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.82559095","-73.94824207"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.74891935","-73.9703223"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.70633954","-74.01428644"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76375045","-73.98944094"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76433459","-73.99083197"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.8126026","-73.9631686"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.81238653","-73.96335829"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78290051","-73.97549771"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.71886731","-73.98925292"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.71884054","-73.9891652"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77209742","-73.94592871"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.8089327","-73.94023478"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.82407844","-73.94074103"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.82097066","-73.95774935"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.8254638","-73.94794073"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81873273","-73.94602784"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.82087456","-73.9544681"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81879581","-73.94617762"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81838104","-73.95246925"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81825096","-73.95256427"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77981205","-73.94828473"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76438687","-73.99095648"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.8089057","-73.94017022"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76430486","-73.99076119"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76419446","-73.99049828"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81856985","-73.94564108"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.76256861","-73.97498895"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.81932006","-73.95178954"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77448229","-73.94766747"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76442827","-73.99105507"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81912469","-73.9519322"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77147118","-73.95853591"
"Alive","Tilia tomentosa","silver linden","Manhattan","40.78969841","-73.98004339"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.80865579","-73.94176754"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.72707231","-73.97472728"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78304252","-73.97583426"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.76303767","-73.97610519"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80863619","-73.93952594"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79167036","-73.95274716"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.82232253","-73.94294322"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79453982","-73.97013767"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78277209","-73.97519337"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79277936","-73.95174059"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.75941542","-73.96333103"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79160006","-73.95257794"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.75947401","-73.96346991"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78492172","-73.95456912"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.81922838","-73.95185649"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.82336439","-73.94272758"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77638656","-73.95047477"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79163824","-73.95266984"
"Alive","Prunus","cherry","Manhattan","40.80845073","-73.93908259"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.80842328","-73.94121603"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.80862915","-73.94170437"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78336864","-73.97660712"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.82253678","-73.93926366"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.76262411","-73.97512102"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.80502737","-73.9686089"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.83498249","-73.9460763"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.78463643","-73.98312974"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.83496766","-73.94616636"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81865182","-73.94583572"
"Alive","Quercus palustris","pin oak","Manhattan","40.78677868","-73.95336028"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.76259888","-73.97506099"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.72740955","-73.97552605"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.82342542","-73.94268246"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78486859","-73.95444272"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.82348549","-73.94263805"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.78219149","-73.94533174"
"Alive","Acer platanoides","Norway maple","Manhattan","40.73212071","-73.99223775"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.8091915","-73.9430383"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76423002","-73.99058296"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81870743","-73.95223082"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.82416205","-73.94452936"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79641973","-73.9494795"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78069688","-73.98263889"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.80910148","-73.94282477"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.80860572","-73.94164877"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.7917386","-73.95121741"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.81505911","-73.94289085"
"Alive","Quercus palustris","pin oak","Manhattan","40.8172979","-73.94623566"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.76767213","-73.99613262"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.72701531","-73.97459226"
"Alive","Tilia tomentosa","silver linden","Manhattan","40.76045775","-73.96607754"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.75962929","-73.96383794"
"Alive","Prunus","cherry","Manhattan","40.82843472","-73.94246474"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79461221","-73.97008453"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.75933818","-73.96314796"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.7847671","-73.9542013"
"Alive","Quercus palustris","pin oak","Manhattan","40.82302228","-73.94041228"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.81996255","-73.94007627"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.81767969","-73.94520436"
"Alive","Quercus palustris","pin oak","Manhattan","40.8183674","-73.95487805"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.81801815","-73.95404814"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.78243141","-73.94515636"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78015975","-73.94551209"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.71443638","-74.01358742"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.78801181","-73.97358057"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.8088084","-73.93993764"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.77455858","-73.94784797"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.81056233","-73.95366499"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.78214158","-73.94536822"
"Alive","Quercus palustris","pin oak","Manhattan","40.74985136","-74.00833118"
"Alive","Quercus palustris","pin oak","Manhattan","40.78659151","-73.95291379"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.78228746","-73.94526159"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.73072559","-74.01049894"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.7304953","-74.0105156"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76408565","-73.99023915"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.83463772","-73.94557519"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81860365","-73.94572134"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.71955653","-73.99152638"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.81439224","-73.94131556"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.81771294","-73.94528337"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.84593008","-73.93362206"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.71032949","-73.99196674"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82667722","-73.94269799"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.72685041","-73.97420172"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81889854","-73.94642156"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78493502","-73.97468325"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82699521","-73.94246644"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81942567","-73.95171242"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.81774752","-73.94536555"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81863303","-73.95228517"
"Alive","Quercus rubra","northern red oak","Manhattan","40.78058409","-73.97818556"
"Alive","Quercus rubra","northern red oak","Manhattan","40.84570784","-73.93309416"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.81819397","-73.95446594"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81844824","-73.95242016"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81541737","-73.95367947"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78498595","-73.97480465"
"Alive","Tilia americana","American linden","Manhattan","40.78527161","-73.97548565"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.78512573","-73.97513788"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79652503","-73.94940468"
"Alive","Quercus rubra","northern red oak","Manhattan","40.81871065","-73.93766304"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77999385","-73.94898342"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.76136182","-73.96993803"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.82222101","-73.94270251"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81936567","-73.95175624"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81756851","-73.94494015"
"Alive","Quercus rubra","northern red oak","Manhattan","40.78071478","-73.97849567"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7639771","-73.98998067"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78030274","-73.97751798"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.8183172","-73.95251588"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81787633","-73.94540204"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81907669","-73.95196726"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.76452169","-73.99127754"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.81810526","-73.95425514"
"Alive","Quercus rubra","northern red oak","Manhattan","40.8456743","-73.9330145"
"Alive","Quercus phellos","willow oak","Manhattan","40.75104886","-74.0082073"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.78179801","-73.94561936"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81790044","-73.95376845"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.81885564","-73.93755573"
"Alive","Quercus palustris","pin oak","Manhattan","40.81817783","-73.94518053"
"Alive","Quercus palustris","pin oak","Manhattan","40.81733588","-73.94632526"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.75914295","-73.96268524"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.76034466","-73.97395761"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.76552628","-73.95674863"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82833011","-73.94250617"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76504711","-73.9925165"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78762333","-73.97265825"
"Alive","Acer rubrum","red maple","Manhattan","40.826915","-73.94252485"
"Alive","Quercus palustris","pin oak","Manhattan","40.78092746","-73.97900032"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.76165296","-73.99446537"
"Alive","Ulmus americana","American elm","Manhattan","40.78052606","-73.97804788"
"Alive","Fraxinus","ash","Manhattan","40.71957269","-73.99158005"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.77706817","-73.98662228"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7554493","-74.00602461"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.75293849","-73.96607869"
"Alive","Quercus palustris","pin oak","Manhattan","40.75980159","-74.0029497"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78007882","-73.94918568"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.77838131","-73.94842765"
"Alive","Tilia americana","American linden","Manhattan","40.78479285","-73.97434434"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.77991578","-73.9487976"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.71638934","-73.98737253"
"Alive","Quercus alba","white oak","Manhattan","40.73585484","-74.01004496"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78676254","-73.97707361"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.82372825","-73.95510277"
"Alive","Quercus alba","white oak","Manhattan","40.78845348","-73.95283739"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72088477","-74.0120991"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72101114","-74.01207315"
"Alive","Tilia americana","American linden","Manhattan","40.7196551","-73.99185377"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7868429","-73.97726438"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.76055751","-73.96631436"
"Alive","Quercus alba","white oak","Manhattan","40.81626968","-73.9382461"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78490982","-73.97462318"
"Alive","Quercus palustris","pin oak","Manhattan","40.81736316","-73.94638962"
"Alive","Quercus palustris","pin oak","Manhattan","40.78088221","-73.97889295"
"Alive","Ulmus americana","American elm","Manhattan","40.71962884","-73.99176655"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.76052067","-73.96622689"
"Alive","Liquidambar styraciflua","sweetgum","Manhattan","40.82293871","-73.93997671"
"Alive","Quercus alba","white oak","Manhattan","40.73441288","-74.01016495"
"Alive","Quercus alba","white oak","Manhattan","40.73493169","-74.01012145"
